SAMPLE_DATE,IMAGE_DATE,TIME_SAMPLE,IMAGE_HOUR,STATION_SAMPLE,PARAMETER,VALUE,UNIT,DEPTH,DEPTH_UNIT,LOCAL_NAME,LOCATION_TYPE,LAT,LON,COUNTRY,ORGANIZATION_DATA,HEMISPHERE,SEASON,SOURCE_DOMAIN,DIFF_DATE,BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,BAND_8A,BAND_9,BAND_11,BAND_12,MSK_CLDPRB,MSK_SNOW,QA60,CLDYPXPER,DRK_FEA_PE,NDWI,NBSI,WATER_CHECK,SNOW_CHECK,SCENE_CLASS,GEOMETRY,Classe
2021-10-28,2021-10-28,09:58:43,13:12:51,Pontos_Randomicos,Turbidity,1.34,NTU,0.075,m,Reservatorio de Tr̻s Marias,Reservoir,-18.4754,-45.4022,Brazil,Simoa_Limnologia,South,Spring,Tres_Marias,0,469.0,507.0,655.0,359.0,337.0,287.0,281.0,270.0,285.0,211.0,218.0,226.0,0.0,0.0,0.0,3.3458,0.7926,0.4162162162162163,-1.094659969465649,Water_Surface,No_Snow,Water,POINT (-45.402184 -18.475378),0
2021-09-24,2021-09-23,09:48:05,13:10:39,Pontos_Randomicos,Turbidity,2.89,NTU,0.489,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8645,-45.1625,Brazil,Simoa_Geo,South,Spring,Tres_Marias,1,590.0,706.0,841.0,552.0,532.0,434.0,437.0,381.0,383.0,375.0,229.0,181.0,0.0,0.0,0.0,2.9675,0.7776,0.376432078559738,-1.0137327895362664,Water_Surface,No_Snow,Water,POINT (-45.1625 -18.864489),0
2021-09-24,2021-09-23,09:06:16,13:10:39,Pontos_Randomicos,Turbidity,4.58,NTU,0.42,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8356,-45.1407,Brazil,Simoa_Geo,South,Spring,Tres_Marias,1,578.0,676.0,801.0,502.0,473.0,403.0,397.0,340.0,308.0,323.0,141.0,100.0,0.0,0.0,0.0,2.9675,0.7776,0.4040315512708151,-0.9237410137328338,Water_Surface,No_Snow,Water,POINT (-45.140719 -18.835648),0
2021-09-24,2021-09-23,08:56:25,13:10:39,Pontos_Randomicos,Turbidity,3.2,NTU,0.473,m,Reservatorio de Tr̻s Marias,Reservoir,-18.808,-45.1614,Brazil,Simoa_Geo,South,Spring,Tres_Marias,1,593.0,700.0,826.0,543.0,522.0,434.0,437.0,383.0,397.0,361.0,201.0,146.0,0.0,0.0,0.0,2.9675,0.7776,0.3664185277088503,-0.9812410750605328,Water_Surface,No_Snow,Water,POINT (-45.161398 -18.807951),0
2021-09-24,2021-09-23,08:31:59,13:10:39,Pontos_Randomicos,Turbidity,2.44,NTU,0.532,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8454,-45.1641,Brazil,Simoa_Geo,South,Spring,Tres_Marias,1,579.0,681.0,828.0,502.0,466.0,362.0,359.0,314.0,300.0,295.0,149.0,119.0,0.0,0.0,0.0,2.9675,0.7776,0.4500875656742557,-0.9218995748792268,Water_Surface,No_Snow,Water,POINT (-45.16408 -18.845408),0
2021-09-24,2021-09-23,08:33:55,13:10:39,Pontos_Randomicos,Turbidity,2.8,NTU,0.452,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8472,-45.1659,Brazil,Simoa_Geo,South,Spring,Tres_Marias,1,569.0,657.0,794.0,496.0,461.0,369.0,366.0,317.0,308.0,307.0,135.0,94.0,0.0,0.0,0.0,2.9675,0.7776,0.4293429342934293,-0.9014918287153652,Water_Surface,No_Snow,Water,POINT (-45.165922 -18.847165),0
2021-09-24,2021-09-23,08:36:05,13:10:39,Pontos_Randomicos,Turbidity,3.48,NTU,0.446,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8517,-45.169,Brazil,Simoa_Geo,South,Spring,Tres_Marias,1,601.0,708.0,884.0,556.0,535.0,374.0,390.0,339.0,335.0,312.0,166.0,130.0,0.0,0.0,0.0,2.9675,0.7776,0.4456255110384301,-0.9005198009049773,Water_Surface,No_Snow,Water,POINT (-45.169015 -18.851732),0
2021-09-24,2021-09-23,08:38:56,13:10:39,Pontos_Randomicos,Turbidity,2.92,NTU,0.422,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8538,-45.165,Brazil,Simoa_Geo,South,Spring,Tres_Marias,1,583.0,688.0,828.0,527.0,498.0,379.0,378.0,336.0,309.0,321.0,153.0,100.0,0.0,0.0,0.0,2.9675,0.7776,0.422680412371134,-0.9061148212560386,Water_Surface,No_Snow,Water,POINT (-45.164958 -18.853823),0
2021-09-24,2021-09-23,08:49:07,13:10:39,Pontos_Randomicos,Turbidity,2.43,NTU,0.441,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8253,-45.1763,Brazil,Simoa_Geo,South,Spring,Tres_Marias,1,594.0,696.0,815.0,532.0,516.0,444.0,445.0,402.0,416.0,384.0,213.0,160.0,0.0,0.0,0.0,2.9675,0.7776,0.3393590797041906,-1.0086427484662577,Water_Surface,No_Snow,Water,POINT (-45.176325 -18.825298),0
2021-09-24,2021-09-23,08:53:09,13:10:39,Pontos_Randomicos,Turbidity,2.42,NTU,0.438,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8128,-45.1707,Brazil,Simoa_Geo,South,Spring,Tres_Marias,1,617.0,716.0,861.0,537.0,509.0,410.0,423.0,359.0,358.0,363.0,202.0,153.0,0.0,0.0,0.0,2.9675,0.7776,0.4114754098360655,-0.9662395214866434,Water_Surface,No_Snow,Water,POINT (-45.17072 -18.812786),0
2021-09-24,2021-09-23,09:08:19,13:10:39,Pontos_Randomicos,Turbidity,3.59,NTU,0.422,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8379,-45.1447,Brazil,Simoa_Geo,South,Spring,Tres_Marias,1,590.0,685.0,837.0,515.0,486.0,410.0,409.0,354.0,348.0,344.0,199.0,127.0,0.0,0.0,0.0,2.9675,0.7776,0.4055415617128463,-0.9286154217443252,Water_Surface,No_Snow,Water,POINT (-45.144708 -18.83795),0
2021-09-24,2021-09-23,09:11:13,13:10:39,Pontos_Randomicos,Turbidity,3.08,NTU,0.457,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8328,-45.1403,Brazil,Simoa_Geo,South,Spring,Tres_Marias,1,600.0,696.0,840.0,538.0,506.0,414.0,418.0,339.0,325.0,341.0,164.0,112.0,0.0,0.0,0.0,2.9675,0.7776,0.4249363867684478,-0.9164927619047618,Water_Surface,No_Snow,Water,POINT (-45.140306 -18.832813),0
2021-09-24,2021-09-23,09:14:42,13:10:39,Pontos_Randomicos,Turbidity,6.32,NTU,0.532,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8308,-45.1322,Brazil,Simoa_Geo,South,Spring,Tres_Marias,1,617.0,735.0,931.0,611.0,571.0,455.0,454.0,391.0,365.0,443.0,214.0,137.0,0.0,0.0,0.0,2.9675,0.7776,0.4084720121028743,-0.8884392824919441,Water_Surface,No_Snow,Water,POINT (-45.132232 -18.83078),0
2021-09-24,2021-09-23,09:20:18,13:10:39,Pontos_Randomicos,Turbidity,2.59,NTU,0.458,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8366,-45.1275,Brazil,Simoa_Geo,South,Spring,Tres_Marias,1,554.0,641.0,756.0,475.0,453.0,401.0,376.0,333.0,313.0,320.0,179.0,136.0,0.0,0.0,0.0,2.9675,0.7776,0.3884297520661157,-0.989373777777778,Water_Surface,No_Snow,Water,POINT (-45.127501 -18.836589),0
2021-09-24,2021-09-23,09:17:15,13:10:39,Pontos_Randomicos,Turbidity,2.91,NTU,0.506,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8278,-45.1275,Brazil,Simoa_Geo,South,Spring,Tres_Marias,1,593.0,701.0,813.0,514.0,486.0,402.0,415.0,356.0,339.0,322.0,168.0,120.0,0.0,0.0,0.0,2.9675,0.7776,0.3909324208725406,-0.9660520984009838,Water_Surface,No_Snow,Water,POINT (-45.127541 -18.827751),0
2021-09-24,2021-09-23,09:55:40,13:10:39,Pontos_Randomicos,Turbidity,2.53,NTU,0.408,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8682,-45.1676,Brazil,Simoa_Geo,South,Spring,Tres_Marias,1,607.0,719.0,847.0,544.0,515.0,430.0,431.0,371.0,374.0,359.0,216.0,183.0,0.0,0.0,0.0,2.9675,0.7776,0.3908045977011494,-1.0231030649350652,Water_Surface,No_Snow,Water,POINT (-45.167646 -18.86824),0
2021-09-24,2021-09-23,09:22:47,13:10:39,Pontos_Randomicos,Turbidity,2.58,NTU,0.424,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8398,-45.1303,Brazil,Simoa_Geo,South,Spring,Tres_Marias,1,553.0,628.0,754.0,482.0,481.0,381.0,408.0,357.0,352.0,349.0,179.0,103.0,0.0,0.0,0.0,2.9675,0.7776,0.3573357335733572,-0.9300480212201592,Water_Surface,No_Snow,Water,POINT (-45.130313 -18.839776),0
2021-09-24,2021-09-23,09:51:33,13:10:39,Pontos_Randomicos,Turbidity,2.48,NTU,0.442,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8635,-45.1568,Brazil,Simoa_Geo,South,Spring,Tres_Marias,1,603.0,692.0,813.0,536.0,501.0,422.0,429.0,373.0,345.0,590.0,271.0,223.0,0.0,0.0,0.0,2.9675,0.7776,0.3709949409780775,-1.090569254612546,Water_Surface,No_Snow,Water,POINT (-45.156803 -18.863479),0
2021-09-24,2021-09-23,08:41:46,13:10:39,Pontos_Randomicos,Turbidity,2.89,NTU,0.431,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8561,-45.165,Brazil,Simoa_Geo,South,Spring,Tres_Marias,1,590.0,705.0,827.0,537.0,497.0,384.0,393.0,347.0,327.0,322.0,151.0,105.0,0.0,0.0,0.0,2.9675,0.7776,0.4088586030664394,-0.9329477726723094,Water_Surface,No_Snow,Water,POINT (-45.165008 -18.856107),0
2021-09-24,2021-09-23,08:56:37,13:10:39,8,Turbidity,3.2,NTU,0.473,m,Reservatorio de Tr̻s Marias,Reservoir,-18.808,-45.1613,Brazil,Simoa_Drones,South,Spring,Tres_Marias,1,605.0,696.0,825.0,560.0,527.0,436.0,456.0,382.0,381.0,379.0,203.0,142.0,0.0,0.0,0.0,2.9675,0.7776,0.3670256835128418,-0.9724455757575756,Water_Surface,No_Snow,Water,POINT (-45.1613 -18.80803),0
2021-09-24,2021-09-23,08:36:20,13:10:39,3,Turbidity,3.48,NTU,0.446,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8518,-45.1692,Brazil,Simoa_Drones,South,Spring,Tres_Marias,1,601.0,704.0,886.0,566.0,547.0,389.0,395.0,335.0,332.0,312.0,176.0,125.0,0.0,0.0,0.0,2.9675,0.7776,0.4512694512694512,-0.8889339142212189,Water_Surface,No_Snow,Water,POINT (-45.1692 -18.85177),0
2021-09-24,2021-09-23,09:03:26,13:10:39,Pontos_Randomicos,Turbidity,3.01,NTU,0.424,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8296,-45.1465,Brazil,Simoa_Geo,South,Spring,Tres_Marias,1,555.0,653.0,773.0,477.0,455.0,374.0,366.0,312.0,301.0,316.0,147.0,105.0,0.0,0.0,0.0,2.9675,0.7776,0.4248847926267281,-0.939063084087969,Water_Surface,No_Snow,Water,POINT (-45.146488 -18.829622),0
2021-09-24,2021-09-23,08:34:08,13:10:39,2,Turbidity,2.8,NTU,0.452,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8472,-45.1661,Brazil,Simoa_Drones,South,Spring,Tres_Marias,1,569.0,655.0,803.0,494.0,468.0,371.0,366.0,313.0,304.0,295.0,141.0,95.0,0.0,0.0,0.0,2.9675,0.7776,0.4390681003584228,-0.890137509339975,Water_Surface,No_Snow,Water,POINT (-45.16607 -18.84725),0
2021-09-24,2021-09-23,08:32:21,13:10:39,1,Turbidity,2.44,NTU,0.532,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8454,-45.1643,Brazil,Simoa_Drones,South,Spring,Tres_Marias,1,571.0,694.0,815.0,510.0,482.0,361.0,348.0,306.0,300.0,324.0,154.0,104.0,0.0,0.0,0.0,2.9675,0.7776,0.4540588760035682,-0.9358251042944786,Water_Surface,No_Snow,Water,POINT (-45.16431 -18.8454),0
2021-09-24,2021-09-23,09:55:40,13:10:39,20,Turbidity,2.53,NTU,0.408,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8683,-45.1678,Brazil,Simoa_Drones,South,Spring,Tres_Marias,1,608.0,704.0,840.0,545.0,506.0,439.0,429.0,385.0,356.0,368.0,214.0,177.0,0.0,0.0,0.0,2.9675,0.7776,0.3714285714285715,-1.006489523809524,Water_Surface,No_Snow,Water,POINT (-45.16779 -18.86831),0
2021-09-24,2021-09-23,09:20:22,13:10:39,16,Turbidity,2.59,NTU,0.458,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8367,-45.1275,Brazil,Simoa_Drones,South,Spring,Tres_Marias,1,554.0,646.0,764.0,476.0,448.0,402.0,397.0,346.0,322.0,320.0,185.0,136.0,0.0,0.0,0.0,2.9675,0.7776,0.3765765765765766,-0.9849642094240838,Water_Surface,No_Snow,Water,POINT (-45.12751 -18.83675),0
2021-09-24,2021-09-23,09:51:37,13:10:39,19,Turbidity,2.48,NTU,0.442,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8635,-45.1566,Brazil,Simoa_Drones,South,Spring,Tres_Marias,1,603.0,674.0,832.0,536.0,500.0,422.0,442.0,368.0,360.0,590.0,289.0,213.0,0.0,0.0,0.0,2.9675,0.7776,0.3866666666666666,-1.0325097692307694,Water_Surface,No_Snow,Water,POINT (-45.15664 -18.86345),0
2021-09-24,2021-09-23,08:39:32,13:10:39,4,Turbidity,2.92,NTU,0.422,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8539,-45.1648,Brazil,Simoa_Drones,South,Spring,Tres_Marias,1,583.0,681.0,816.0,528.0,491.0,376.0,388.0,325.0,313.0,321.0,144.0,101.0,0.0,0.0,0.0,2.9675,0.7776,0.4303242769500438,-0.9126493333333332,Water_Surface,No_Snow,Water,POINT (-45.16481 -18.85394),0
2021-09-24,2021-09-23,08:49:15,13:10:39,6,Turbidity,2.43,NTU,0.441,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8251,-45.1764,Brazil,Simoa_Drones,South,Spring,Tres_Marias,1,594.0,704.0,812.0,525.0,503.0,453.0,451.0,395.0,400.0,384.0,207.0,169.0,0.0,0.0,0.0,2.9675,0.7776,0.3454846727423363,-1.0334711527093596,Water_Surface,No_Snow,Water,POINT (-45.17638 -18.82514),0
2021-09-24,2021-09-23,09:08:25,13:10:39,12,Turbidity,3.59,NTU,0.422,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8381,-45.1448,Brazil,Simoa_Drones,South,Spring,Tres_Marias,1,590.0,704.0,853.0,529.0,489.0,392.0,412.0,361.0,331.0,344.0,209.0,129.0,0.0,0.0,0.0,2.9675,0.7776,0.4052718286655683,-0.9347053411488864,Water_Surface,No_Snow,Water,POINT (-45.14483 -18.83808),0
2021-09-24,2021-09-23,09:06:23,13:10:39,11,Turbidity,4.58,NTU,0.42,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8357,-45.1406,Brazil,Simoa_Drones,South,Spring,Tres_Marias,1,582.0,672.0,803.0,501.0,483.0,397.0,394.0,345.0,324.0,320.0,143.0,104.0,0.0,0.0,0.0,2.9675,0.7776,0.3989547038327525,-0.921312089663761,Water_Surface,No_Snow,Water,POINT (-45.14063 -18.83572),0
2021-09-24,2021-09-23,08:53:15,13:10:39,7,Turbidity,2.42,NTU,0.438,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8127,-45.1706,Brazil,Simoa_Drones,South,Spring,Tres_Marias,1,617.0,708.0,842.0,536.0,509.0,425.0,424.0,358.0,368.0,363.0,204.0,159.0,0.0,0.0,0.0,2.9675,0.7776,0.4033333333333333,-0.9875952114014253,Water_Surface,No_Snow,Water,POINT (-45.17064 -18.81267),0
2021-09-24,2021-09-23,09:00:42,13:10:39,9,Turbidity,2.65,NTU,0.472,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8209,-45.1518,Brazil,Simoa_Drones,South,Spring,Tres_Marias,1,590.0,691.0,829.0,528.0,486.0,368.0,374.0,318.0,298.0,304.0,151.0,111.0,0.0,0.0,0.0,2.9675,0.7776,0.4455100261551875,-0.9222306393244872,Water_Surface,No_Snow,Water,POINT (-45.15179 -18.82085),0
2021-09-24,2021-09-23,08:41:56,13:10:39,5,Turbidity,2.89,NTU,0.431,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8562,-45.1651,Brazil,Simoa_Drones,South,Spring,Tres_Marias,1,590.0,694.0,839.0,541.0,500.0,389.0,394.0,342.0,323.0,322.0,152.0,105.0,0.0,0.0,0.0,2.9675,0.7776,0.4208298052497883,-0.9055321954707984,Water_Surface,No_Snow,Water,POINT (-45.16509 -18.85623),0
2021-09-23,2021-09-23,10:01:13,13:10:39,16,Turbidity,2.5,NTU,0.43,m,Reservatorio de Tr̻s Marias,Reservoir,-18.751,-45.1964,Brazil,Simoa_Drones,South,Spring,Tres_Marias,0,632.0,726.0,881.0,603.0,588.0,500.0,511.0,449.0,442.0,432.0,223.0,149.0,0.0,0.0,0.0,2.9675,0.7776,0.3248120300751879,-0.945901557321226,Water_Surface,No_Snow,Water,POINT (-45.19638 -18.75097),0
2021-09-23,2021-09-23,11:24:49,13:10:39,26,Turbidity,1.15,NTU,0.529,m,Reservatorio de Tr̻s Marias,Reservoir,-18.4825,-45.4044,Brazil,Simoa_Drones,South,Spring,Tres_Marias,0,667.0,718.0,782.0,591.0,610.0,525.0,514.0,456.0,444.0,548.0,279.0,207.0,0.0,0.0,0.0,2.9675,0.7776,0.2633279483037157,-1.1449204501278771,Water_Surface,No_Snow,Water,POINT (-45.40435 -18.48249),0
2021-09-23,2021-09-23,09:18:14,13:10:39,Pontos_Randomicos,Turbidity,2.91,NTU,0.46,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8206,-45.1743,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,589.0,683.0,806.0,520.0,513.0,430.0,430.0,380.0,398.0,370.0,199.0,157.0,0.0,0.0,0.0,2.9675,0.7776,0.3591905564924115,-1.000667622828784,Water_Surface,No_Snow,Water,POINT (-45.174282 -18.820633),0
2021-09-23,2021-09-23,09:24:29,13:10:39,Pontos_Randomicos,Turbidity,3.64,NTU,0.491,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8116,-45.1554,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,608.0,721.0,862.0,582.0,540.0,455.0,456.0,390.0,384.0,349.0,206.0,143.0,0.0,0.0,0.0,2.9675,0.7776,0.376996805111821,-0.9568961856148492,Water_Surface,No_Snow,Water,POINT (-45.155381 -18.811573),0
2021-09-23,2021-09-23,09:28:21,13:10:39,Pontos_Randomicos,Turbidity,2.46,NTU,0.48,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8241,-45.1484,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,558.0,647.0,781.0,477.0,455.0,366.0,361.0,314.0,303.0,295.0,156.0,115.0,0.0,0.0,0.0,2.9675,0.7776,0.4264840182648402,-0.9346802151088346,Water_Surface,No_Snow,Water,POINT (-45.148417 -18.824129),0
2021-09-23,2021-09-23,09:05:20,13:10:39,3,Turbidity,3.08,NTU,0.473,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8511,-45.1668,Brazil,Simoa_Drones,South,Spring,Tres_Marias,0,574.0,644.0,776.0,494.0,476.0,376.0,374.0,324.0,304.0,313.0,144.0,93.0,0.0,0.0,0.0,2.9675,0.7776,0.4109090909090909,-0.906758268041237,Water_Surface,No_Snow,Water,POINT (-45.16682 -18.85109),0
2021-09-23,2021-09-23,09:34:29,13:10:39,Pontos_Randomicos,Turbidity,3.35,NTU,0.401,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8331,-45.1384,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,589.0,703.0,868.0,545.0,503.0,415.0,401.0,363.0,349.0,337.0,159.0,116.0,0.0,0.0,0.0,2.9675,0.7776,0.4102355808285947,-0.8955123870967742,Water_Surface,No_Snow,Water,POINT (-45.138403 -18.833083),0
2021-09-23,2021-09-23,09:36:43,13:10:39,Pontos_Randomicos,Turbidity,2.08,NTU,0.49,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8392,-45.14,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,572.0,674.0,789.0,485.0,471.0,402.0,397.0,346.0,335.0,326.0,158.0,100.0,0.0,0.0,0.0,2.9675,0.7776,0.3903083700440529,-0.9384685931558936,Water_Surface,No_Snow,Water,POINT (-45.140019 -18.83923),0
2021-09-23,2021-09-23,09:40:06,13:10:39,Pontos_Randomicos,Turbidity,2.92,NTU,0.542,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8443,-45.1427,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,619.0,715.0,874.0,589.0,551.0,439.0,435.0,388.0,388.0,502.0,271.0,192.0,0.0,0.0,0.0,2.9675,0.7776,0.3851030110935023,-0.9982214370709378,Water_Surface,No_Snow,Water,POINT (-45.142706 -18.844287),0
2021-09-23,2021-09-23,09:52:21,13:10:39,Pontos_Randomicos,Turbidity,2.29,NTU,0.406,m,Reservatorio de Tr̻s Marias,Reservoir,-18.8035,-45.187,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,607.0,686.0,804.0,531.0,514.0,456.0,458.0,394.0,405.0,396.0,201.0,152.0,0.0,0.0,0.0,2.9675,0.7776,0.342237061769616,-1.0001445572139305,Water_Surface,No_Snow,Water,POINT (-45.18703 -18.803484),0
2021-09-23,2021-09-23,10:01:09,13:10:39,Pontos_Randomicos,Turbidity,2.5,NTU,0.43,m,Reservatorio de Tr̻s Marias,Reservoir,-18.7512,-45.1964,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,632.0,732.0,885.0,595.0,578.0,494.0,497.0,432.0,437.0,435.0,218.0,157.0,0.0,0.0,0.0,2.9675,0.7776,0.3439635535307517,-0.9574877740112996,Water_Surface,No_Snow,Water,POINT (-45.196436 -18.7512),0
2021-09-23,2021-09-23,10:19:21,13:10:39,Pontos_Randomicos,Turbidity,1.6,NTU,0.526,m,Reservatorio de Tr̻s Marias,Reservoir,-18.6405,-45.2393,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,606.0,675.0,742.0,505.0,474.0,416.0,413.0,362.0,350.0,394.0,177.0,124.0,0.0,0.0,0.0,2.9675,0.7776,0.3442028985507246,-1.0365954070080865,Water_Surface,No_Snow,Water,POINT (-45.239338 -18.640504),0
2021-09-23,2021-09-23,10:10:34,13:10:39,Pontos_Randomicos,Turbidity,3.1,NTU,0.466,m,Reservatorio de Tr̻s Marias,Reservoir,-18.6926,-45.2139,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,639.0,711.0,830.0,542.0,509.0,421.0,425.0,359.0,358.0,359.0,172.0,113.0,0.0,0.0,0.0,2.9675,0.7776,0.3961312026913373,-0.9476550843373496,Water_Surface,No_Snow,Water,POINT (-45.213939 -18.69259),0
2021-09-23,2021-09-23,10:31:09,13:10:39,Pontos_Randomicos,Turbidity,1.36,NTU,0.44,m,Reservatorio de Tr̻s Marias,Reservoir,-18.5655,-45.2347,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,643.0,709.0,781.0,521.0,510.0,439.0,448.0,395.0,372.0,440.0,197.0,135.0,0.0,0.0,0.0,2.9675,0.7776,0.3282312925170068,-1.0392738130601793,Water_Surface,No_Snow,Water,POINT (-45.234741 -18.565546),0
2021-09-23,2021-09-23,10:40:51,13:10:39,Pontos_Randomicos,Turbidity,2.44,NTU,0.409,m,Reservatorio de Tr̻s Marias,Reservoir,-18.5343,-45.2184,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,691.0,784.0,953.0,674.0,652.0,561.0,565.0,494.0,493.0,551.0,259.0,203.0,0.0,0.0,0.0,2.9675,0.7776,0.3172080165860401,-0.9852208100734524,Water_Surface,No_Snow,Water,POINT (-45.218442 -18.534318),0
2021-09-23,2021-09-23,10:50:42,13:10:39,Pontos_Randomicos,Turbidity,3.0,NTU,0.496,m,Reservatorio de Tr̻s Marias,Reservoir,-18.5204,-45.2539,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,679.0,755.0,903.0,619.0,591.0,503.0,503.0,433.0,419.0,469.0,223.0,161.0,0.0,0.0,0.0,2.9675,0.7776,0.3517964071856288,-0.9663164562569214,Water_Surface,No_Snow,Water,POINT (-45.253931 -18.520382),0
2021-09-23,2021-09-23,10:59:05,13:10:39,Pontos_Randomicos,Turbidity,3.67,NTU,0.499,m,Reservatorio de Tr̻s Marias,Reservoir,-18.4935,-45.2988,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,699.0,792.0,956.0,652.0,590.0,490.0,482.0,409.0,408.0,450.0,179.0,124.0,0.0,0.0,0.0,2.9675,0.7776,0.4007326007326007,-0.9034469958158996,Water_Surface,No_Snow,Water,POINT (-45.298829 -18.493528),0
2021-09-23,2021-09-23,11:05:26,13:10:39,Pontos_Randomicos,Turbidity,1.04,NTU,0.537,m,Reservatorio de Tr̻s Marias,Reservoir,-18.4905,-45.3318,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,671.0,740.0,776.0,566.0,557.0,497.0,501.0,442.0,428.0,491.0,193.0,116.0,0.0,0.0,0.0,2.9675,0.7776,0.2742200328407225,-1.0581687835051543,Water_Surface,No_Snow,Water,POINT (-45.331805 -18.490466),0
2021-09-23,2021-09-23,11:13:29,13:10:39,Pontos_Randomicos,Turbidity,1.18,NTU,0.473,m,Reservatorio de Tr̻s Marias,Reservoir,-18.4658,-45.3631,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,673.0,734.0,762.0,538.0,537.0,458.0,457.0,393.0,368.0,494.0,170.0,127.0,0.0,0.0,0.0,2.9675,0.7776,0.3194805194805195,-1.0859732598425196,Water_Surface,No_Snow,Water,POINT (-45.363128 -18.465792),0
2021-09-23,2021-09-23,11:21:10,13:10:39,Pontos_Randomicos,Turbidity,1.06,NTU,0.444,m,Reservatorio de Tr̻s Marias,Reservoir,-18.4764,-45.3957,Brazil,Simoa_Geo,South,Spring,Tres_Marias,0,669.0,739.0,762.0,532.0,517.0,468.0,456.0,410.0,387.0,456.0,184.0,129.0,0.0,0.0,0.0,2.9675,0.7776,0.3003412969283277,-1.096163611548556,Water_Surface,No_Snow,Water,POINT (-45.395693 -18.476434),0
2021-09-23,2021-09-23,11:13:41,13:10:39,24,Turbidity,1.18,NTU,0.473,m,Reservatorio de Tr̻s Marias,Reservoir,-18.4657,-45.3632,Brazil,Simoa_Drones,South,Spring,Tres_Marias,0,673.0,741.0,772.0,536.0,527.0,458.0,454.0,400.0,375.0,494.0,171.0,133.0,0.0,0.0,0.0,2.9675,0.7776,0.3174061433447099,-1.087736352331606,Water_Surface,No_Snow,Water,POINT (-45.3632 -18.46565),0
2021-09-23,2021-09-23,10:50:58,13:10:39,21,Turbidity,3.0,NTU,0.496,m,Reservatorio de Tr̻s Marias,Reservoir,-18.5202,-45.2541,Brazil,Simoa_Drones,South,Spring,Tres_Marias,0,679.0,758.0,922.0,629.0,598.0,501.0,501.0,434.0,437.0,469.0,222.0,161.0,0.0,0.0,0.0,2.9675,0.7776,0.359882005899705,-0.9474862039045554,Water_Surface,No_Snow,Water,POINT (-45.25413 -18.52023),0
