BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,BAND_8A,BAND_9,BAND_11,BAND_12,Classe,Dominio
0.0137,0.0001,0.0238,0.012,0.023200000000000002,0.0013000000000000002,0.0019,0.0014,0.00030000000000000003,0.1168,0.011300000000000001,0.013000000000000001,0,Estados_Unidos
0.0137,0.0001,0.0238,0.012,0.023200000000000002,0.0013000000000000002,0.0019,0.0014,0.00030000000000000003,0.1168,0.011300000000000001,0.013000000000000001,0,Estados_Unidos
0.0183,0.049100000000000005,0.0606,0.0653,0.07390000000000001,0.07640000000000001,0.0855,0.0897,0.0886,0.09580000000000001,0.0908,0.0732,0,Estados_Unidos
0.018600000000000002,0.052000000000000005,0.0689,0.06520000000000001,0.0974,0.10200000000000001,0.1119,0.1144,0.11560000000000001,0.0567,0.0935,0.0695,1,Estados_Unidos
0.009000000000000001,0.0164,0.0236,0.0212,0.0286,0.0397,0.0468,0.0473,0.0517,0.053700000000000005,0.0425,0.030100000000000002,0,Estados_Unidos
0.022000000000000002,0.0205,0.0221,0.0228,0.0307,0.048600000000000004,0.0567,0.055400000000000005,0.059000000000000004,0.1236,0.058,0.0414,1,Estados_Unidos
0.0091,0.0115,0.0085,0.0081,0.007200000000000001,0.005200000000000001,0.008,0.0067,0.0068000000000000005,0.0026000000000000003,0.0078000000000000005,0.0057,1,Estados_Unidos
0.022000000000000002,0.0205,0.0221,0.0228,0.0307,0.048600000000000004,0.0567,0.055400000000000005,0.059000000000000004,0.1236,0.058,0.0414,1,Estados_Unidos
0.0091,0.0115,0.0085,0.0081,0.007200000000000001,0.005200000000000001,0.008,0.0067,0.0068000000000000005,0.0026000000000000003,0.0078000000000000005,0.0057,1,Estados_Unidos
0.0055000000000000005,0.008700000000000001,0.006200000000000001,0.0063,0.0054,0.005,0.0076,0.0058000000000000005,0.006500000000000001,0.0059,0.0063,0.004,1,Estados_Unidos
0.0055000000000000005,0.008700000000000001,0.006200000000000001,0.0063,0.0054,0.005,0.0076,0.0058000000000000005,0.006500000000000001,0.0059,0.0063,0.004,1,Estados_Unidos
0.023,0.037000000000000005,0.054400000000000004,0.0438,0.0473,0.0465,0.0485,0.041600000000000005,0.0438,0.0669,0.0519,0.050800000000000005,0,Estados_Unidos
0.0244,0.028900000000000002,0.0403,0.0239,0.0308,0.0212,0.012400000000000001,0.012700000000000001,0.013000000000000001,0.0302,0.017,0.0145,0,Estados_Unidos
0.0195,0.0463,0.0618,0.0543,0.0548,0.046900000000000004,0.040600000000000004,0.0511,0.040100000000000004,0.0228,0.0541,0.056,0,Estados_Unidos
0.0099,0.013300000000000001,0.013600000000000001,0.0047,0.0038,0.0032,0.004,0.0034000000000000002,0.0023,0.0001,0.0006000000000000001,0.0005,0,Estados_Unidos
0.0119,0.0193,0.0256,0.011600000000000001,0.0074,0.0029000000000000002,0.0038,0.003,0.0024000000000000002,0.0006000000000000001,0.0046,0.0034000000000000002,0,Estados_Unidos
0.0102,0.013300000000000001,0.0152,0.006900000000000001,0.0056,0.0029000000000000002,0.0035,0.0036000000000000003,0.0032,0.0002,0.0011,0.0011,0,Estados_Unidos
0.025,0.032,0.0422,0.0297,0.030000000000000002,0.027,0.030000000000000002,0.0246,0.031100000000000003,0.07880000000000001,0.0354,0.0308,0,Estados_Unidos
0.011600000000000001,0.016,0.0187,0.010100000000000001,0.007500000000000001,0.0054,0.0046,0.0049,0.0015,0.0006000000000000001,0.002,0.0014,0,Estados_Unidos
0.003,0.0053,0.024,0.0086,0.0171,0.0063,0.006900000000000001,0.0049,0.0048000000000000004,0.024300000000000002,0.007,0.0056,0,Estados_Unidos
0.0091,0.015300000000000001,0.0267,0.0189,0.0241,0.013800000000000002,0.015300000000000001,0.015000000000000001,0.013000000000000001,0.0594,0.023100000000000002,0.017400000000000002,0,Estados_Unidos
0.0029000000000000002,0.0103,0.0181,0.010100000000000001,0.0115,0.0023,0.0053,0.0044,0.0037,0.0089,0.0068000000000000005,0.0037,0,Estados_Unidos
0.0025,0.0005,0.0018000000000000002,0.0013000000000000002,0.0002,0.0006000000000000001,0.0017000000000000001,0.0009000000000000001,0.0039000000000000003,0.013300000000000001,0.0068000000000000005,0.0046,0,Estados_Unidos
0.004,0.0027,0.0025,0.003,0.0036000000000000003,0.0016,0.0024000000000000002,0.0031000000000000003,0.0023,0.0068000000000000005,0.0081,0.0066,0,Estados_Unidos
0.0077,0.015600000000000001,0.023,0.017,0.0212,0.007,0.0079,0.0071,0.0034000000000000002,0.001,0.0028,0.0025,0,Estados_Unidos
0.0077,0.015600000000000001,0.023,0.017,0.0212,0.007,0.0079,0.0071,0.0034000000000000002,0.001,0.0028,0.0025,0,Estados_Unidos
0.0091,0.015300000000000001,0.0267,0.0189,0.0241,0.013800000000000002,0.015300000000000001,0.015000000000000001,0.013000000000000001,0.0594,0.023100000000000002,0.017400000000000002,0,Estados_Unidos
0.0145,0.013900000000000001,0.019200000000000002,0.0115,0.0105,0.0064,0.008700000000000001,0.009000000000000001,0.009300000000000001,0.1409,0.0115,0.011000000000000001,0,Estados_Unidos
0.007500000000000001,0.012,0.020900000000000002,0.0161,0.026500000000000003,0.009000000000000001,0.0105,0.0088,0.006500000000000001,0.0218,0.0041,0.0023,0,Estados_Unidos
0.007500000000000001,0.012,0.020900000000000002,0.0161,0.026500000000000003,0.009000000000000001,0.0105,0.0088,0.006500000000000001,0.0218,0.0041,0.0023,1,Estados_Unidos
0.0029000000000000002,0.0103,0.0181,0.010100000000000001,0.0115,0.0023,0.0053,0.0044,0.0037,0.0089,0.0068000000000000005,0.0037,0,Estados_Unidos
0.0027,0.0033,0.018500000000000003,0.0068000000000000005,0.0161,0.0094,0.0085,0.0082,0.009000000000000001,0.0346,0.0088,0.0056,0,Estados_Unidos
0.0145,0.013900000000000001,0.019200000000000002,0.0115,0.0105,0.0064,0.008700000000000001,0.009000000000000001,0.009300000000000001,0.1409,0.0115,0.011000000000000001,0,Estados_Unidos
0.008700000000000001,0.0115,0.0176,0.0083,0.008,0.0061,0.007200000000000001,0.006500000000000001,0.0071,0.0028,0.007,0.0054,0,Estados_Unidos
0.0068000000000000005,0.0102,0.0162,0.006200000000000001,0.0064,0.0058000000000000005,0.0068000000000000005,0.0059,0.0074,0.006900000000000001,0.007,0.0054,0,Estados_Unidos
0.0038,0.008400000000000001,0.014100000000000001,0.0051,0.0035,0.0012000000000000001,0.0021000000000000003,0.0021000000000000003,0.0028,0.0013000000000000002,0.0037,0.0015,0,Estados_Unidos
0.0041,0.0077,0.014100000000000001,0.0074,0.0066,0.0036000000000000003,0.006500000000000001,0.0048000000000000004,0.006,0.016800000000000002,0.0067,0.0051,0,Estados_Unidos
0.028,0.0362,0.048400000000000006,0.029900000000000003,0.029500000000000002,0.024800000000000003,0.027200000000000002,0.0239,0.0235,0.08410000000000001,0.022500000000000003,0.0173,0,Estados_Unidos
0.024300000000000002,0.030600000000000002,0.039400000000000004,0.024,0.0252,0.0217,0.024300000000000002,0.0194,0.0241,0.0805,0.0151,0.0164,0,Estados_Unidos
0.010400000000000001,0.013300000000000001,0.0095,0.006200000000000001,0.007500000000000001,0.009000000000000001,0.0095,0.006900000000000001,0.0071,0.0001,0.004200000000000001,0.0039000000000000003,0,Estados_Unidos
0.031900000000000005,0.0398,0.0585,0.0381,0.040100000000000004,0.0222,0.025400000000000002,0.0238,0.0247,0.0906,0.0161,0.0149,0,Estados_Unidos
0.0257,0.0308,0.042300000000000004,0.0291,0.0325,0.0229,0.0262,0.0184,0.0252,0.0955,0.0173,0.0158,0,Estados_Unidos
0.0212,0.0274,0.0373,0.0221,0.051800000000000006,0.1023,0.1178,0.0998,0.1087,0.09570000000000001,0.0495,0.025900000000000003,0,Estados_Unidos
0.019700000000000002,0.033100000000000004,0.0507,0.027100000000000003,0.022500000000000003,0.0114,0.0115,0.012400000000000001,0.0098,0.019,0.0073,0.0054,0,Estados_Unidos
0.0194,0.0219,0.023100000000000002,0.0161,0.0405,0.0758,0.08410000000000001,0.0697,0.06810000000000001,0.1027,0.0057,0.0051,0,Estados_Unidos
0.009300000000000001,0.023,0.041600000000000005,0.0304,0.059800000000000006,0.0979,0.11470000000000001,0.1298,0.1287,0.1018,0.0999,0.0516,1,Estados_Unidos
0.013900000000000001,0.022500000000000003,0.0352,0.020200000000000003,0.020800000000000003,0.0079,0.0123,0.010400000000000001,0.008700000000000001,0.0099,0.007500000000000001,0.0041,1,Estados_Unidos
0.009300000000000001,0.023,0.041600000000000005,0.0304,0.059800000000000006,0.0979,0.11470000000000001,0.1298,0.1287,0.1018,0.0999,0.0516,1,Estados_Unidos
0.009300000000000001,0.023,0.041600000000000005,0.0304,0.059800000000000006,0.0979,0.11470000000000001,0.1298,0.1287,0.1018,0.0999,0.0516,1,Estados_Unidos
0.013900000000000001,0.022500000000000003,0.0352,0.020200000000000003,0.020800000000000003,0.0079,0.0123,0.010400000000000001,0.008700000000000001,0.0099,0.007500000000000001,0.0041,0,Estados_Unidos
0.014400000000000001,0.024200000000000003,0.0376,0.0223,0.0264,0.0094,0.0098,0.0082,0.005,0.0029000000000000002,0.0036000000000000003,0.0027,1,Estados_Unidos
0.016,0.014400000000000001,0.0229,0.0159,0.0164,0.0131,0.0137,0.014700000000000001,0.0143,0.06280000000000001,0.0166,0.011600000000000001,0,Estados_Unidos
0.014400000000000001,0.024200000000000003,0.0376,0.0223,0.0264,0.0094,0.0098,0.0082,0.005,0.0029000000000000002,0.0036000000000000003,0.0027,1,Estados_Unidos
0.013900000000000001,0.022500000000000003,0.0352,0.020200000000000003,0.020800000000000003,0.0079,0.0123,0.010400000000000001,0.008700000000000001,0.0099,0.007500000000000001,0.0041,1,Estados_Unidos
0.014400000000000001,0.0224,0.033600000000000005,0.0219,0.023,0.0178,0.0212,0.019700000000000002,0.022500000000000003,0.07740000000000001,0.0213,0.0125,0,Estados_Unidos
0.014400000000000001,0.024200000000000003,0.0376,0.0223,0.0264,0.0094,0.0098,0.0082,0.005,0.0029000000000000002,0.0036000000000000003,0.0027,1,Estados_Unidos
0.009300000000000001,0.023,0.041600000000000005,0.0304,0.059800000000000006,0.0979,0.11470000000000001,0.1298,0.1287,0.1018,0.0999,0.0516,1,Estados_Unidos
0.014400000000000001,0.024200000000000003,0.0376,0.0223,0.0264,0.0094,0.0098,0.0082,0.005,0.0029000000000000002,0.0036000000000000003,0.0027,1,Estados_Unidos
0.013900000000000001,0.022500000000000003,0.0352,0.020200000000000003,0.020800000000000003,0.0079,0.0123,0.010400000000000001,0.008700000000000001,0.0099,0.007500000000000001,0.0041,1,Estados_Unidos
0.014400000000000001,0.024200000000000003,0.0376,0.0223,0.0264,0.0094,0.0098,0.0082,0.005,0.0029000000000000002,0.0036000000000000003,0.0027,1,Estados_Unidos
0.009300000000000001,0.023,0.041600000000000005,0.0304,0.059800000000000006,0.0979,0.11470000000000001,0.1298,0.1287,0.1018,0.0999,0.0516,1,Estados_Unidos
0.014400000000000001,0.024200000000000003,0.0376,0.0223,0.0264,0.0094,0.0098,0.0082,0.005,0.0029000000000000002,0.0036000000000000003,0.0027,1,Estados_Unidos
0.014400000000000001,0.024200000000000003,0.0376,0.0223,0.0264,0.0094,0.0098,0.0082,0.005,0.0029000000000000002,0.0036000000000000003,0.0027,1,Estados_Unidos
0.013900000000000001,0.022500000000000003,0.0352,0.020200000000000003,0.020800000000000003,0.0079,0.0123,0.010400000000000001,0.008700000000000001,0.0099,0.007500000000000001,0.0041,1,Estados_Unidos
0.013900000000000001,0.022500000000000003,0.0352,0.020200000000000003,0.020800000000000003,0.0079,0.0123,0.010400000000000001,0.008700000000000001,0.0099,0.007500000000000001,0.0041,1,Estados_Unidos
0.014400000000000001,0.024200000000000003,0.0376,0.0223,0.0264,0.0094,0.0098,0.0082,0.005,0.0029000000000000002,0.0036000000000000003,0.0027,0,Estados_Unidos
0.013900000000000001,0.022500000000000003,0.0352,0.020200000000000003,0.020800000000000003,0.0079,0.0123,0.010400000000000001,0.008700000000000001,0.0099,0.007500000000000001,0.0041,1,Estados_Unidos
0.009300000000000001,0.023,0.041600000000000005,0.0304,0.059800000000000006,0.0979,0.11470000000000001,0.1298,0.1287,0.1018,0.0999,0.0516,1,Estados_Unidos
0.014400000000000001,0.024200000000000003,0.0376,0.0223,0.0264,0.0094,0.0098,0.0082,0.005,0.0029000000000000002,0.0036000000000000003,0.0027,1,Estados_Unidos
0.014400000000000001,0.024200000000000003,0.0376,0.0223,0.0264,0.0094,0.0098,0.0082,0.005,0.0029000000000000002,0.0036000000000000003,0.0027,1,Estados_Unidos
0.013900000000000001,0.022500000000000003,0.0352,0.020200000000000003,0.020800000000000003,0.0079,0.0123,0.010400000000000001,0.008700000000000001,0.0099,0.007500000000000001,0.0041,1,Estados_Unidos
0.014400000000000001,0.024200000000000003,0.0376,0.0223,0.0264,0.0094,0.0098,0.0082,0.005,0.0029000000000000002,0.0036000000000000003,0.0027,1,Estados_Unidos
0.014400000000000001,0.024200000000000003,0.0376,0.0223,0.0264,0.0094,0.0098,0.0082,0.005,0.0029000000000000002,0.0036000000000000003,0.0027,1,Estados_Unidos
0.013900000000000001,0.022500000000000003,0.0352,0.020200000000000003,0.020800000000000003,0.0079,0.0123,0.010400000000000001,0.008700000000000001,0.0099,0.007500000000000001,0.0041,1,Estados_Unidos
0.013900000000000001,0.022500000000000003,0.0352,0.020200000000000003,0.020800000000000003,0.0079,0.0123,0.010400000000000001,0.008700000000000001,0.0099,0.007500000000000001,0.0041,1,Estados_Unidos
0.014400000000000001,0.024200000000000003,0.0376,0.0223,0.0264,0.0094,0.0098,0.0082,0.005,0.0029000000000000002,0.0036000000000000003,0.0027,1,Estados_Unidos
0.009300000000000001,0.023,0.041600000000000005,0.0304,0.059800000000000006,0.0979,0.11470000000000001,0.1298,0.1287,0.1018,0.0999,0.0516,1,Estados_Unidos
0.009300000000000001,0.023,0.041600000000000005,0.0304,0.059800000000000006,0.0979,0.11470000000000001,0.1298,0.1287,0.1018,0.0999,0.0516,0,Estados_Unidos
0.013900000000000001,0.022500000000000003,0.0352,0.020200000000000003,0.020800000000000003,0.0079,0.0123,0.010400000000000001,0.008700000000000001,0.0099,0.007500000000000001,0.0041,1,Estados_Unidos
0.009300000000000001,0.023,0.041600000000000005,0.0304,0.059800000000000006,0.0979,0.11470000000000001,0.1298,0.1287,0.1018,0.0999,0.0516,1,Estados_Unidos
0.009300000000000001,0.023,0.041600000000000005,0.0304,0.059800000000000006,0.0979,0.11470000000000001,0.1298,0.1287,0.1018,0.0999,0.0516,1,Estados_Unidos
0.01,0.022000000000000002,0.033,0.018600000000000002,0.0199,0.006900000000000001,0.0086,0.008400000000000001,0.0058000000000000005,0.0009000000000000001,0.0031000000000000003,0.003,0,Estados_Unidos
0.013900000000000001,0.022500000000000003,0.0352,0.020200000000000003,0.020800000000000003,0.0079,0.0123,0.010400000000000001,0.008700000000000001,0.0099,0.007500000000000001,0.0041,1,Estados_Unidos
0.009300000000000001,0.023,0.041600000000000005,0.0304,0.059800000000000006,0.0979,0.11470000000000001,0.1298,0.1287,0.1018,0.0999,0.0516,1,Estados_Unidos
0.014400000000000001,0.024200000000000003,0.0376,0.0223,0.0264,0.0094,0.0098,0.0082,0.005,0.0029000000000000002,0.0036000000000000003,0.0027,1,Estados_Unidos
0.009300000000000001,0.023,0.041600000000000005,0.0304,0.059800000000000006,0.0979,0.11470000000000001,0.1298,0.1287,0.1018,0.0999,0.0516,1,Estados_Unidos
0.014400000000000001,0.024200000000000003,0.0376,0.0223,0.0264,0.0094,0.0098,0.0082,0.005,0.0029000000000000002,0.0036000000000000003,0.0027,1,Estados_Unidos
0.018600000000000002,0.029300000000000003,0.046400000000000004,0.028900000000000002,0.024900000000000002,0.008700000000000001,0.0097,0.009000000000000001,0.0064,0.0002,0.003,0.0005,0,Estados_Unidos
0.019700000000000002,0.0296,0.0463,0.0327,0.0403,0.0143,0.0149,0.013300000000000001,0.0095,0.0007,0.001,0.00030000000000000003,0,Estados_Unidos
0.013900000000000001,0.022500000000000003,0.0352,0.020200000000000003,0.020800000000000003,0.0079,0.0123,0.010400000000000001,0.008700000000000001,0.0099,0.007500000000000001,0.0041,1,Estados_Unidos
0.009300000000000001,0.023,0.041600000000000005,0.0304,0.059800000000000006,0.0979,0.11470000000000001,0.1298,0.1287,0.1018,0.0999,0.0516,1,Estados_Unidos
0.014400000000000001,0.024200000000000003,0.0376,0.0223,0.0264,0.0094,0.0098,0.0082,0.005,0.0029000000000000002,0.0036000000000000003,0.0027,1,Estados_Unidos
0.014400000000000001,0.024200000000000003,0.0376,0.0223,0.0264,0.0094,0.0098,0.0082,0.005,0.0029000000000000002,0.0036000000000000003,0.0027,1,Estados_Unidos
0.013900000000000001,0.022500000000000003,0.0352,0.020200000000000003,0.020800000000000003,0.0079,0.0123,0.010400000000000001,0.008700000000000001,0.0099,0.007500000000000001,0.0041,1,Estados_Unidos
0.013900000000000001,0.022500000000000003,0.0352,0.020200000000000003,0.020800000000000003,0.0079,0.0123,0.010400000000000001,0.008700000000000001,0.0099,0.007500000000000001,0.0041,1,Estados_Unidos
0.009300000000000001,0.023,0.041600000000000005,0.0304,0.059800000000000006,0.0979,0.11470000000000001,0.1298,0.1287,0.1018,0.0999,0.0516,1,Estados_Unidos
0.0274,0.0258,0.0354,0.028200000000000003,0.041,0.0618,0.0708,0.077,0.0767,0.24280000000000002,0.0461,0.0303,1,Estados_Unidos
0.0235,0.0599,0.079,0.07250000000000001,0.0838,0.083,0.08360000000000001,0.08800000000000001,0.0849,0.1063,0.0975,0.08990000000000001,0,Estados_Unidos
0.0637,0.041800000000000004,0.059300000000000005,0.0529,0.0863,0.133,0.1458,0.1505,0.1559,0.1958,0.1159,0.08220000000000001,0,Estados_Unidos
0.0332,0.0131,0.028,0.013900000000000001,0.0258,0.0221,0.0261,0.021500000000000002,0.028800000000000003,0.22790000000000002,0.0251,0.0183,0,Estados_Unidos
0.0364,0.0436,0.0597,0.06810000000000001,0.0917,0.11370000000000001,0.1288,0.1325,0.1457,0.24500000000000002,0.1394,0.10250000000000001,1,Estados_Unidos
0.0449,0.07,0.09000000000000001,0.10490000000000001,0.1278,0.17070000000000002,0.1817,0.20220000000000002,0.2041,0.19870000000000002,0.1708,0.1292,1,Estados_Unidos
0.030000000000000002,0.024,0.0395,0.0245,0.0274,0.021,0.0233,0.0211,0.0217,0.099,0.0297,0.026500000000000003,0,Estados_Unidos
0.033600000000000005,0.0546,0.07150000000000001,0.0795,0.10490000000000001,0.1438,0.159,0.17070000000000002,0.1756,0.19870000000000002,0.132,0.10930000000000001,0,Estados_Unidos
0.0235,0.0599,0.079,0.07250000000000001,0.0838,0.083,0.08360000000000001,0.08800000000000001,0.0849,0.1063,0.0975,0.08990000000000001,0,Estados_Unidos
0.0637,0.041800000000000004,0.059300000000000005,0.0529,0.0863,0.133,0.1458,0.1505,0.1559,0.1958,0.1159,0.08220000000000001,0,Estados_Unidos
0.0449,0.07,0.09000000000000001,0.10490000000000001,0.1278,0.17070000000000002,0.1817,0.20220000000000002,0.2041,0.19870000000000002,0.1708,0.1292,0,Estados_Unidos
0.056400000000000006,0.07970000000000001,0.09670000000000001,0.10740000000000001,0.11460000000000001,0.1348,0.14780000000000001,0.15080000000000002,0.1511,0.2078,0.154,0.13670000000000002,0,Estados_Unidos
0.056400000000000006,0.07970000000000001,0.09670000000000001,0.10740000000000001,0.11460000000000001,0.1348,0.14780000000000001,0.15080000000000002,0.1511,0.2078,0.154,0.13670000000000002,0,Estados_Unidos
0.0364,0.0436,0.0597,0.06810000000000001,0.0917,0.11370000000000001,0.1288,0.1325,0.1457,0.24500000000000002,0.1394,0.10250000000000001,1,Estados_Unidos
0.030000000000000002,0.024,0.0395,0.0245,0.0274,0.021,0.0233,0.0211,0.0217,0.099,0.0297,0.026500000000000003,0,Estados_Unidos
0.0332,0.0131,0.028,0.013900000000000001,0.0258,0.0221,0.0261,0.021500000000000002,0.028800000000000003,0.22790000000000002,0.0251,0.0183,1,Estados_Unidos
0.033600000000000005,0.0546,0.07150000000000001,0.0795,0.10490000000000001,0.1438,0.159,0.17070000000000002,0.1756,0.19870000000000002,0.132,0.10930000000000001,0,Estados_Unidos
0.0274,0.0258,0.0354,0.028200000000000003,0.041,0.0618,0.0708,0.077,0.0767,0.24280000000000002,0.0461,0.0303,0,Estados_Unidos
0.031100000000000003,0.0847,0.11850000000000001,0.1401,0.1655,0.1945,0.2061,0.2252,0.22610000000000002,0.2006,0.29960000000000003,0.2515,0,Estados_Unidos
0.0097,0.0125,0.012100000000000001,0.0047,0.0035,0.0034000000000000002,0.0046,0.0054,0.0068000000000000005,0.0758,0.0049,0.0024000000000000002,0,Estados_Unidos
0.008400000000000001,0.014,0.014700000000000001,0.0058000000000000005,0.0038,0.0004,0.0037,0.0009000000000000001,0.0007,0.0007,0.0027,0.0021000000000000003,0,Estados_Unidos
0.020800000000000003,0.047,0.06330000000000001,0.0639,0.08460000000000001,0.1051,0.12510000000000002,0.1355,0.1364,0.08940000000000001,0.128,0.0926,0,Estados_Unidos
0.012,0.018600000000000002,0.0279,0.0134,0.013900000000000001,0.0094,0.0132,0.0102,0.0097,0.008,0.006500000000000001,0.0053,0,Estados_Unidos
0.0238,0.028300000000000002,0.054700000000000006,0.0296,0.0801,0.16340000000000002,0.1754,0.1794,0.18330000000000002,0.20520000000000002,0.081,0.034800000000000005,0,Estados_Unidos
0.0194,0.0183,0.0309,0.017,0.0195,0.0125,0.0137,0.010100000000000001,0.0137,0.0247,0.0118,0.0076,0,Estados_Unidos
