Value;BAND_1;BAND_2;BAND_3;BAND_4;BAND_5;BAND_6;BAND_7;BAND_8;BAND_8A;BAND_9;BAND_11;BAND_12;QA60;NUVEM_SOMBRA;DIFERENCA_DIAS;Parameter;Dominio;Classe
4.06;249;348;508;228;175;93;99;88;88;36;58;38;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.06;349;367;475;167;137;111;111;97;92;77;47;33;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.07;232;323;446;182;165;109;115;101;102;59;69;57;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.07;380;406;472;365;398;383;362;318;317;320;156;100;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.07;340;349;416;286;340;333;343;301;310;273;141;124;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.07;145;256;398;184;130;25;35;28;23;1;5;6;0;;0;TURBIDEZ;Estados_Unidos;1
4.073;291;304;400;286;346;306;354;341;349;810;357;190;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.08;210;299;491;517;712;905;996;1047;1110;1127;1071;664;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.09;229;361;540;260;208;124;124;110;97;77;100;90;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.09;219;293;454;182;149;96;93;77;79;41;35;29;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.1;301;343;518;305;289;217;201;217;212;203;222;203;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4.1;3528;3185;3401;3439;3677;3419;3354;3206;3340;4948;3209;2901;0;NADA;0;TURBIDEZ;Estados_Unidos;1
4.1;47;108;251;138;93;23;20;16;26;;55;58;0;NADA;0;TURBIDEZ;GemStat;1
4.1;2982;3540;3396;3243;3441;3486;3458;3730;3430;4218;3504;3418;0;NADA;0;TURBIDEZ;Europa;1
4.1;664;733;886;783;913;1058;1123;1082;1106;1699;1133;917;0;SHADOW;0;TURBIDEZ;ANA;1
4.1;52;196;296;309;472;766;916;1014;1080;1358;1051;707;0;SHADOW;0;TURBIDEZ;Cetesb;1
4.1;268;179;187;135;163;151;168;149;194;672;194;116;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.1;815;867;950;857;947;771;761;776;746;1021;741;557;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.1;841;898;965;1014;1078;1006;1042;912;1013;1010;994;943;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.1;212;272;412;203;343;180;231;178;142;114;48;33;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.1;208;282;416;209;336;200;234;180;161;101;53;45;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.1;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.1;633;629;776;614;645;535;544;429;527;502;483;433;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.1;128;130;150;168;179;183;223;214;226;386;215;188;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.1;155;292;396;182;174;153;162;156;143;367;147;120;0;SHADOW;0;TURBIDEZ;PMQs;1
4.1;151;274;391;196;202;131;148;116;111;20;53;46;0;SHADOW;0;TURBIDEZ;PMQs;1
4.11;271;373;603;280;318;142;135;79;67;54;44;59;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4.12;241;312;394;168;149;97;105;79;71;8;32;25;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.12;108;189;331;161;142;36;76;72;61;112;100;83;0;SHADOW;0;TURBIDEZ;Cetesb;1
4.12;373;410;456;369;377;322;336;307;334;316;280;276;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.12;269;344;398;197;181;141;147;133;132;102;77;60;0;SHADOW;0;TURBIDEZ;PMQs;1
4.145094;235;180;185;192;210;152;173;142;149;171;151;133;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.146449;611;667;649;589;610;664;694;680;648;462;557;451;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.15;125;203;345;109;72;35;42;46;36;6;10;6;0;;0;TURBIDEZ;PMQs;1
4.16;261;335;581;231;145;42;46;36;34;6;45;43;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.16;778;690;790;755;766;705;711;598;713;699;697;626;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.16;211;296;395;143;119;71;83;61;56;39;19;18;0;;0;TURBIDEZ;Campo_Limnologia;1
4.168976;117;137;127;107;124;75;94;68;59;21;24;24;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.17;158;146;186;146;148;123;128;139;137;288;131;81;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.17;52;91;130;56;93;4;2;2;1;41;45;46;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.17;340;349;416;286;340;333;343;301;310;273;141;124;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.178044;2822;3942;3734;3450;3906;4225;4249;4806;4292;7981;4184;3879;0;NADA;0;TURBIDEZ;Estados_Unidos;1
4.18;485;434;472;490;551;504;520;449;517;480;461;424;0;SHADOW;0;TURBIDEZ;ANA;1
4.18;539;390;441;435;476;399;412;341;400;457;399;393;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.2;122;197;333;161;154;40;59;43;32;1;55;41;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4.2;188;229;393;139;128;81;76;57;63;2;26;18;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.2;187;263;373;157;115;58;62;52;41;40;36;31;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.2;166;149;187;253;410;581;737;850;775;1787;716;455;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.2;448;678;819;793;988;1318;1424;1462;1433;780;1052;839;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.2;93;173;249;154;137;38;46;43;39;1;20;17;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.2;200;268;379;199;322;186;211;161;145;92;58;45;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.2;103;153;186;102;101;50;57;36;34;23;14;15;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.2;103;153;186;102;101;50;57;36;34;23;14;15;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.2;175;200;217;171;200;139;145;114;98;92;34;27;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.2;220;299;339;131;117;94;94;75;80;27;35;26;0;SHADOW;0;TURBIDEZ;PMQs;1
4.2;155;227;367;171;160;107;107;106;93;137;88;63;0;SHADOW;0;TURBIDEZ;PMQs;1
4.2;187;285;380;193;180;149;154;141;141;224;109;92;0;SHADOW;0;TURBIDEZ;PMQs;1
4.2;195;320;443;228;228;161;180;156;150;248;128;103;0;SHADOW;0;TURBIDEZ;PMQs;1
4.2;121;109;193;120;83;26;28;27;33;7;43;29;0;SHADOW;0;TURBIDEZ;Europa;1
4.2;114;192;361;308;235;63;57;70;49;3;9;16;0;;0;TURBIDEZ;Estados_Unidos;1
4.21;472;493;565;561;592;519;500;436;518;409;479;454;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.21;278;338;509;312;312;257;255;240;232;426;203;156;0;SHADOW;0;TURBIDEZ;PMQs;1
4.22;174;239;436;180;141;57;56;40;41;10;40;36;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.22;260;401;606;263;203;97;104;86;68;44;50;42;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.22;260;401;606;263;203;97;104;86;68;44;50;42;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.22;244;269;374;356;394;272;231;169;188;344;174;122;0;SHADOW;0;TURBIDEZ;Cetesb;1
4.22;256;342;361;295;278;225;237;231;189;357;195;156;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.23;910;793;862;541;515;393;414;355;373;811;384;343;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.24;391;431;491;388;443;418;416;349;354;357;183;116;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.24;120;262;386;166;150;96;118;117;110;217;114;104;0;SHADOW;0;TURBIDEZ;PMQs;1
4.25;150;209;316;100;79;35;38;30;29;1;29;20;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.25;546;602;765;467;479;449;465;415;433;665;388;348;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.25;130;241;339;130;102;46;51;34;38;13;22;12;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.25;711;1189;1163;1130;1202;1144;1194;1203;1146;1896;1185;987;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.25;711;1189;1163;1130;1202;1144;1194;1203;1146;1896;1185;987;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.25;186;213;244;220;236;177;209;159;185;182;162;181;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.26;330;427;563;258;205;110;113;93;78;112;85;74;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.269;288;85;357;134;233;68;82;37;30;1209;158;168;0;CLEAR;0;TURBIDEZ;Estados_Unidos;1
4.27;623;693;900;544;535;456;488;425;455;598;418;389;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.27;1;93;204;85;146;24;40;8;10;1;29;32;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.27;40;140;207;61;27;14;22;19;21;1;18;11;0;SHADOW;0;TURBIDEZ;PMQs;1
4.28;164;218;265;103;64;32;25;34;21;394;57;44;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.28;233;225;312;208;207;132;127;133;121;76;111;92;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.28;454;496;652;449;476;451;438;396;405;380;169;101;0;SHADOW;0;TURBIDEZ;PMQs;1
4.28;191;283;365;143;119;85;106;92;76;40;46;32;0;SHADOW;0;TURBIDEZ;PMQs;1
4.29;174;239;436;180;141;57;56;40;41;10;40;36;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.29;212;499;544;265;227;161;139;367;129;190;135;92;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.29;369;395;563;592;749;1017;1084;1199;1171;1593;1000;753;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.29;112;147;295;136;101;19;31;28;31;1;15;18;0;SHADOW;0;TURBIDEZ;PMQs;1
4.2984;134;194;186;95;81;53;59;52;49;21;42;32;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.3;394;427;639;277;233;93;95;86;80;90;140;116;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4.3;135;249;439;228;189;87;134;144;162;222;156;245;0;CIRRUS;0;TURBIDEZ;GemStat;1
4.3;613;636;835;578;541;484;469;433;413;431;185;122;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.3;185;302;411;147;113;77;82;65;62;20;22;17;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.3;634;687;851;755;838;721;715;682;683;720;549;453;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.3;659;283;283;198;190;154;158;131;134;524;160;132;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.3;441;537;526;488;493;418;432;398;378;306;301;272;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.3;245;305;418;226;174;137;158;150;133;112;100;81;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.3;301;342;456;342;451;319;338;289;283;203;191;147;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.3;388;394;397;238;238;281;309;249;234;220;87;98;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.3;801;777;916;791;873;737;765;664;749;695;667;549;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.3;195;320;443;228;228;161;180;156;150;248;128;103;0;SHADOW;0;TURBIDEZ;PMQs;1
4.3;278;338;509;312;312;257;255;240;232;426;203;156;0;SHADOW;0;TURBIDEZ;PMQs;1
4.3;482;412;521;443;436;315;339;303;343;291;388;352;0;SHADOW;0;TURBIDEZ;Europa;1
4.3;121;109;193;120;83;26;28;27;33;7;43;29;0;SHADOW;0;TURBIDEZ;Europa;1
4.3;79;208;330;152;107;28;40;26;18;1;1;1;0;;0;TURBIDEZ;Estados_Unidos;1
4.31;338;437;587;314;272;195;198;169;147;126;108;85;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.31;520;334;410;243;236;208;223;187;175;797;97;55;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.31;188;188;324;140;123;71;67;59;66;54;39;29;0;SHADOW;0;TURBIDEZ;PMQs;1
4.32;66;52;51;41;58;49;59;54;52;44;54;36;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.32;454;496;652;449;476;451;438;396;405;380;169;101;0;SHADOW;0;TURBIDEZ;PMQs;1
4.33;260;401;606;263;203;97;104;86;68;44;50;42;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.33;261;335;581;231;145;42;46;36;34;6;45;43;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.33;311;398;535;243;210;151;152;130;115;95;75;61;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.33;635;664;689;564;594;474;483;477;445;396;441;398;0;SHADOW;0;TURBIDEZ;ANA;1
4.33;105;59;58;73;72;14;12;4;2;9;31;32;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.34;235;376;545;231;180;98;100;84;74;34;47;41;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.34;93;239;384;191;121;15;20;16;9;2;3;5;0;;0;TURBIDEZ;Estados_Unidos;1
4.35;119;343;508;608;684;698;708;706;684;621;650;529;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.358447;389;441;513;326;600;1023;1037;1028;1006;813;431;224;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.3647;291;304;400;286;346;306;354;341;349;810;357;190;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.37;284;467;608;156;112;71;87;66;64;40;32;25;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4.37;623;693;900;544;535;456;488;425;455;598;418;389;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.38;288;85;357;134;233;68;82;37;30;1209;158;168;0;CLEAR;0;TURBIDEZ;Estados_Unidos;1
4.38;224;281;340;245;264;214;225;185;202;194;148;142;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.39;260;401;606;263;203;97;104;86;68;44;50;42;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.39;150;209;316;100;79;35;38;30;29;1;29;20;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.39;330;427;563;258;205;110;113;93;78;112;85;74;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.39;121;193;330;109;74;36;38;34;26;4;16;15;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.39;213;286;391;169;116;3;9;1;1;;49;55;0;NADA;0;TURBIDEZ;PMQs;1
4.39;221;251;313;153;423;1130;1371;1301;1426;1402;609;303;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.4;339;314;511;361;304;225;225;219;229;335;284;231;0;CIRRUS;0;TURBIDEZ;ANA;1
4.4;123;184;348;176;149;28;33;20;5;1;20;23;0;CIRRUS;0;TURBIDEZ;GemStat;1
4.4;240;233;392;144;136;91;93;63;71;36;24;10;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.4;3980;3821;3638;3515;4015;4137;4170;4115;4147;11209;3929;3803;0;NADA;0;TURBIDEZ;Estados_Unidos;1
4.4;84;84;63;60;69;60;91;82;92;325;103;103;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.4;275;345;359;281;275;243;291;272;271;300;151;96;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.4;388;394;397;238;238;281;309;249;234;220;87;98;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.4;469;390;441;263;242;198;206;188;176;297;150;138;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.4;264;291;333;300;283;195;192;202;159;109;184;165;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.4;583;550;539;568;602;568;588;553;577;666;625;567;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.4;177;185;258;162;217;111;171;120;122;94;154;106;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.4;262;193;187;157;238;173;214;149;137;960;72;65;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.4;128;174;219;125;116;76;82;70;56;56;36;26;0;SHADOW;0;TURBIDEZ;PMQs;1
4.4;157;264;340;152;143;109;123;112;120;163;94;76;0;SHADOW;0;TURBIDEZ;PMQs;1
4.4;155;292;396;182;174;153;162;156;143;367;147;120;0;SHADOW;0;TURBIDEZ;PMQs;1
4.403;288;85;357;134;233;68;82;37;30;1209;158;168;0;CLEAR;0;TURBIDEZ;Estados_Unidos;1
4.41;176;247;376;139;101;63;62;53;44;2;24;20;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.41;107;232;355;130;87;48;50;50;58;17;20;21;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.41;69;210;326;147;82;5;13;8;1;;13;19;0;NADA;0;TURBIDEZ;Estados_Unidos;1
4.412057;611;667;649;589;610;664;694;680;648;462;557;451;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.42;176;247;376;139;101;63;62;53;44;2;24;20;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.42;244;326;436;182;165;143;160;135;131;219;74;52;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.42;112;165;312;148;119;35;36;31;31;;26;26;0;NADA;0;TURBIDEZ;PMQs;1
4.42;158;146;186;146;148;123;128;139;137;288;131;81;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.43;367;396;445;350;358;309;313;282;306;286;264;252;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.43;1142;926;940;756;804;772;799;849;778;1586;959;826;0;SHADOW;0;TURBIDEZ;PMQs;1
4.45;2678;3560;3104;2772;2961;2994;3117;3710;3346;4053;3558;3123;0;CIRRUS;0;TURBIDEZ;ANA;1
4.45;226;302;386;294;285;210;219;170;200;215;195;210;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.45;70;189;302;119;90;63;69;57;58;3;28;21;0;SHADOW;0;TURBIDEZ;PMQs;1
4.45;742;416;643;524;639;785;907;326;901;2398;616;641;0;SHADOW;0;TURBIDEZ;PMQs;1
4.46;330;427;563;258;205;110;113;93;78;112;85;74;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.46;435;182;210;186;246;342;427;214;500;1011;396;339;0;SHADOW;0;TURBIDEZ;ANA;1
4.46;280;318;359;252;287;235;250;211;181;166;68;64;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.47;121;207;263;119;82;53;52;54;46;28;36;38;0;SHADOW;0;TURBIDEZ;ANA;1
4.47;358;408;490;335;316;213;225;202;189;217;139;125;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.47;88;144;168;101;86;1;1;1;1;1;15;16;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.48;72;51;106;81;61;28;39;36;23;1;41;38;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.484251;64;106;152;94;296;214;240;159;97;47;45;40;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.4912;291;304;400;286;346;306;354;341;349;810;357;190;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.499125;99;115;319;151;158;78;69;70;53;1;8;2;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.5;2333;2564;2614;2624;2704;2405;2406;2206;2357;2135;2427;2276;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4.5;240;322;451;245;215;125;135;111;95;67;28;21;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4.5;3576;4386;4124;3830;4179;4155;4151;4665;4035;6199;4053;3693;0;NADA;0;TURBIDEZ;ANA;1
4.5;831;742;748;628;706;680;673;585;619;579;321;271;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.5;381;544;666;575;674;621;550;545;681;1683;500;407;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.5;130;104;87;83;89;115;168;146;165;725;215;169;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.5;701;367;467;272;319;347;377;356;396;1894;352;245;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.5;224;275;299;167;256;312;373;283;307;665;114;114;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.5;571;449;449;435;502;456;477;390;439;491;393;355;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.5;277;288;402;298;449;287;305;247;228;185;127;96;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.5;549;570;589;552;556;533;551;482;523;517;505;449;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.5;200;268;379;199;322;186;211;161;145;92;58;45;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.5;208;282;416;209;336;200;234;180;161;101;53;45;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.5;388;394;397;238;238;281;309;249;234;220;87;98;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.5;179;163;213;147;99;20;21;18;26;10;48;32;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.5;975;774;1080;885;923;797;820;728;835;1017;775;710;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.5;376;572;663;551;600;506;498;499;507;272;530;458;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.5;218;55;159;93;125;69;67;63;69;501;120;98;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.5;153;191;301;140;121;65;60;53;49;21;29;23;0;SHADOW;0;TURBIDEZ;PMQs;1
4.5;482;412;521;443;436;315;339;303;343;291;388;352;0;SHADOW;0;TURBIDEZ;Europa;1
4.51;242;245;238;192;219;124;132;99;98;133;75;46;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.52;235;376;545;231;180;98;100;84;74;34;47;41;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.53;393;569;857;391;290;112;129;126;112;80;109;83;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4.53;235;376;545;231;180;98;100;84;74;34;47;41;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.53;910;793;862;541;515;393;414;355;373;811;384;343;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.55;212;499;544;265;227;161;139;367;129;190;135;92;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.55;344;416;543;270;244;200;207;171;168;144;100;75;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.55;1142;926;940;756;804;772;799;849;778;1586;959;826;0;SHADOW;0;TURBIDEZ;PMQs;1
4.55315;26;36;84;65;90;42;68;49;30;1;8;6;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.56;817;1386;1196;952;948;841;733;1463;672;1442;1070;748;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4.579;204;206;254;190;242;156;166;132;131;605;88;91;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.58;342;451;591;348;288;195;187;186;159;138;179;140;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.58;229;361;540;260;208;124;124;110;97;77;100;90;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.58;45;130;191;121;118;25;47;36;22;;33;18;0;NADA;0;TURBIDEZ;Estados_Unidos;1
4.58;186;213;244;220;236;177;209;159;185;182;162;181;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.59;94;210;324;142;124;50;74;56;53;;39;25;0;NADA;0;TURBIDEZ;PMQs;1
4.59;274;321;482;279;309;247;257;244;255;466;197;157;0;SHADOW;0;TURBIDEZ;PMQs;1
4.59;340;382;433;205;180;158;180;146;154;551;149;143;0;SHADOW;0;TURBIDEZ;PMQs;1
4.5904;234;239;374;230;244;174;224;182;188;399;115;69;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.6;385;437;650;328;251;145;147;143;119;95;67;48;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4.6;288;351;539;380;346;228;242;221;225;154;258;232;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4.6;95;182;319;104;60;20;26;26;17;2;26;26;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.6;142;272;429;186;183;74;84;62;47;19;34;31;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.6;479;522;687;601;643;512;520;484;464;469;334;255;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.6;116;138;110;89;120;50;54;36;21;1;21;31;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.6;75;103;154;93;213;290;307;306;279;374;93;58;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.6;261;192;291;217;457;652;720;723;712;1259;465;284;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.6;257;170;268;193;463;684;758;713;746;1151;436;244;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.6;291;318;321;290;311;192;206;169;169;253;151;134;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.6;443;779;1016;1042;1020;939;1111;1019;952;444;1045;932;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.6;188;210;236;176;238;225;257;203;172;123;45;28;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.6;155;292;396;182;174;153;162;156;143;367;147;120;0;SHADOW;0;TURBIDEZ;PMQs;1
4.6;189;160;190;104;83;29;37;13;32;44;135;108;0;SHADOW;0;TURBIDEZ;Europa;1
4.60482;345;374;342;218;228;223;243;205;211;571;123;77;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.61;321;429;592;279;223;126;134;105;94;83;90;73;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.63;261;335;581;231;145;42;46;36;34;6;45;43;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.63;330;427;563;258;205;110;113;93;78;112;85;74;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.65;259;327;465;246;185;90;93;73;62;48;64;46;0;CIRRUS;0;TURBIDEZ;PMQs;1
4.65;622;768;887;929;936;969;1073;964;1015;962;1162;1020;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.65;454;496;652;449;476;451;438;396;405;380;169;101;0;SHADOW;0;TURBIDEZ;PMQs;1
4.651426;345;374;342;218;228;223;243;205;211;571;123;77;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.66;20;136;336;152;189;42;43;43;34;12;23;17;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4.66;29;155;273;202;339;757;890;966;1010;500;678;332;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.66;1142;926;940;756;804;772;799;849;778;1586;959;826;0;SHADOW;0;TURBIDEZ;PMQs;1
4.68;421;418;509;378;451;428;412;365;399;1596;210;141;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.68;330;346;562;368;371;306;332;286;324;649;214;179;0;SHADOW;0;TURBIDEZ;PMQs;1
4.69;88;144;168;101;86;1;1;1;1;1;15;16;0;SHADOW;0;TURBIDEZ;Estados_Unidos;1
4.7;972;1223;1596;1870;2224;2481;2551;2571;2606;2487;2341;2021;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4.7;240;322;451;245;215;125;135;111;95;67;28;21;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4.7;215;241;402;216;183;51;68;53;60;51;46;26;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4.7;329;436;604;310;229;87;108;86;79;6;46;48;0;CIRRUS;0;TURBIDEZ;Estados_Unidos;1
4.7;127;394;683;311;198;12;33;9;2;1;38;49;0;CIRRUS;0;TURBIDEZ;GemStat;1
